YEAR,LOCATION,"STATE ANSI","ASD CODE","COUNTY ANSI","REFERENCE PERIOD",COMMODITY,"AREA HARVESTED in ACRES","PRODUCTION in BU","YIELD in BU / ACRE","AREA PLANTED in ACRES","PRODUCTION in TONS","YIELD in TONS / ACRE"
2022,"NORTH CAROLINA, NORTHERN COASTAL, CHOWAN",37,70,041,YEAR,"CORN, GRAIN","2,550","390,000",152.9," "," "," "
2022,"NORTH CAROLINA, NORTHERN COASTAL, CURRITUCK",37,70,053,YEAR,"CORN, GRAIN","9,330","1,533,000",164.3," "," "," "
2022,"NORTH CAROLINA, NORTHERN COASTAL, EDGECOMBE",37,70,065,YEAR,"CORN, GRAIN","7,940","815,000",102.6," "," "," "
2022,"NORTH CAROLINA, NORTHERN COASTAL, GATES",37,70,073,YEAR,"CORN, GRAIN","3,630","387,000",106.6," "," "," "
2022,"NORTH CAROLINA, NORTHERN COASTAL, HERTFORD",37,70,091,YEAR,"CORN, GRAIN","7,420","892,000",120.2," "," "," "
2022,"NORTH CAROLINA, NORTHERN COASTAL, MARTIN",37,70,117,YEAR,"CORN, GRAIN","4,350","422,000",97," "," "," "
2022,"NORTH CAROLINA, NORTHERN COASTAL, NASH",37,70,127,YEAR,"CORN, GRAIN","2,890","277,000",95.8," "," "," "
2022,"NORTH CAROLINA, NORTHERN COASTAL, NORTHAMPTON",37,70,131,YEAR,"CORN, GRAIN","10,000","1,283,000",128.3," "," "," "
2022,"NORTH CAROLINA, NORTHERN COASTAL, PASQUOTANK",37,70,139,YEAR,"CORN, GRAIN","19,400","3,294,000",169.8," "," "," "
2022,"NORTH CAROLINA, NORTHERN COASTAL, PERQUIMANS",37,70,143,YEAR,"CORN, GRAIN","12,600","1,934,000",153.5," "," "," "
2022,"NORTH CAROLINA, NORTHERN COASTAL, TYRRELL",37,70,177,YEAR,"CORN, GRAIN","22,800","3,371,000",147.9," "," "," "
2022,"NORTH CAROLINA, NORTHERN COASTAL, WASHINGTON",37,70,187,YEAR,"CORN, GRAIN","28,000","4,123,000",147.3," "," "," "
2022,"NORTH CAROLINA, NORTHERN MOUNTAIN, CALDWELL",37,10,027,YEAR,"CORN, GRAIN","1,310","209,000",159.5," "," "," "
2022,"NORTH CAROLINA, NORTHERN MOUNTAIN, SURRY",37,10,171,YEAR,"CORN, GRAIN","8,720","1,207,000",138.4," "," "," "
2022,"NORTH CAROLINA, NORTHERN MOUNTAIN, WILKES",37,10,193,YEAR,"CORN, GRAIN","4,920","804,000",163.4," "," "," "
2022,"NORTH CAROLINA, NORTHERN MOUNTAIN, YADKIN",37,10,197,YEAR,"CORN, GRAIN","11,100","1,652,000",148.8," "," "," "
2022,"NORTH CAROLINA, NORTHERN PIEDMONT, ALAMANCE",37,40,001,YEAR,"CORN, GRAIN","3,110","395,000",127," "," "," "
2022,"NORTH CAROLINA, NORTHERN PIEDMONT, CASWELL",37,40,033,YEAR,"CORN, GRAIN",860,"72,500",84.3," "," "," "
2022,"NORTH CAROLINA, NORTHERN PIEDMONT, DURHAM",37,40,063,YEAR,"CORN, GRAIN",360,"40,100",111.4," "," "," "
2022,"NORTH CAROLINA, NORTHERN PIEDMONT, FRANKLIN",37,40,069,YEAR,"CORN, GRAIN","1,970","217,000",110.2," "," "," "
2022,"NORTH CAROLINA, NORTHERN PIEDMONT, GRANVILLE",37,40,077,YEAR,"CORN, GRAIN","1,700","209,000",122.9," "," "," "
2022,"NORTH CAROLINA, NORTHERN PIEDMONT, GUILFORD",37,40,081,YEAR,"CORN, GRAIN","4,260","483,000",113.4," "," "," "
2022,"NORTH CAROLINA, NORTHERN PIEDMONT, ORANGE",37,40,135,YEAR,"CORN, GRAIN","2,040","290,000",142.2," "," "," "
2022,"NORTH CAROLINA, NORTHERN PIEDMONT, PERSON",37,40,145,YEAR,"CORN, GRAIN","3,050","357,000",117," "," "," "
2022,"NORTH CAROLINA, NORTHERN PIEDMONT, ROCKINGHAM",37,40,157,YEAR,"CORN, GRAIN","1,850","193,400",104.5," "," "," "
2022,"NORTH CAROLINA, NORTHERN PIEDMONT, STOKES",37,40,169,YEAR,"CORN, GRAIN","1,550","216,000",139.4," "," "," "
2022,"NORTH CAROLINA, NORTHERN PIEDMONT, VANCE",37,40,181,YEAR,"CORN, GRAIN",170,"15,100",88.8," "," "," "
2022,"NORTH CAROLINA, NORTHERN PIEDMONT, WARREN",37,40,185,YEAR,"CORN, GRAIN","1,130","99,700",88.2," "," "," "
2022,"NORTH CAROLINA, OTHER COUNTIES",37,99," ",YEAR,"CORN, GRAIN","90,450","11,051,200",122.2," "," "," "
2022,"NORTH CAROLINA, SOUTHERN COASTAL, BLADEN",37,90,017,YEAR,"CORN, GRAIN","22,500","2,535,000",112.7," "," "," "
2022,"NORTH CAROLINA, SOUTHERN COASTAL, BRUNSWICK",37,90,019,YEAR,"CORN, GRAIN","6,370","898,000",141," "," "," "
2022,"NORTH CAROLINA, SOUTHERN COASTAL, COLUMBUS",37,90,047,YEAR,"CORN, GRAIN","31,900","3,881,000",121.7," "," "," "
2022,"NORTH CAROLINA, SOUTHERN COASTAL, CUMBERLAND",37,90,051,YEAR,"CORN, GRAIN","7,640","777,000",101.7," "," "," "
2022,"NORTH CAROLINA, SOUTHERN COASTAL, HARNETT",37,90,085,YEAR,"CORN, GRAIN","6,450","759,000",117.7," "," "," "
2022,"NORTH CAROLINA, SOUTHERN COASTAL, HOKE",37,90,093,YEAR,"CORN, GRAIN","6,800","664,000",97.6," "," "," "
2022,"NORTH CAROLINA, SOUTHERN COASTAL, ONSLOW",37,90,133,YEAR,"CORN, GRAIN","7,620","888,000",116.5," "," "," "
2022,"NORTH CAROLINA, SOUTHERN COASTAL, ROBESON",37,90,155,YEAR,"CORN, GRAIN","58,700","6,361,000",108.4," "," "," "
2022,"NORTH CAROLINA, SOUTHERN COASTAL, SAMPSON",37,90,163,YEAR,"CORN, GRAIN","31,900","3,505,000",109.9," "," "," "
2022,"NORTH CAROLINA, SOUTHERN PIEDMONT, ANSON",37,60,007,YEAR,"CORN, GRAIN","8,770","944,000",107.6," "," "," "
2022,"NORTH CAROLINA, SOUTHERN PIEDMONT, CABARRUS",37,60,025,YEAR,"CORN, GRAIN","4,120","585,000",142," "," "," "
2022,"NORTH CAROLINA, SOUTHERN PIEDMONT, CLEVELAND",37,60,045,YEAR,"CORN, GRAIN","5,650","553,000",97.9," "," "," "
2022,"NORTH CAROLINA, SOUTHERN PIEDMONT, LINCOLN",37,60,109,YEAR,"CORN, GRAIN","1,550","166,500",107.4," "," "," "
2022,"NORTH CAROLINA, SOUTHERN PIEDMONT, MOORE",37,60,125,YEAR,"CORN, GRAIN","3,170","314,000",99.1," "," "," "
2022,"NORTH CAROLINA, SOUTHERN PIEDMONT, STANLY",37,60,167,YEAR,"CORN, GRAIN","11,700","1,264,000",108," "," "," "
2022,"NORTH CAROLINA, SOUTHERN PIEDMONT, UNION",37,60,179,YEAR,"CORN, GRAIN","25,600","2,823,000",110.3," "," "," "
2022,"NORTH CAROLINA, WESTERN MOUNTAIN, BUNCOMBE",37,20,021,YEAR,"CORN, GRAIN",140,"19,400",138.6," "," "," "
2022,"NORTH CAROLINA, WESTERN MOUNTAIN, BURKE",37,20,023,YEAR,"CORN, GRAIN",640,"65,600",102.5," "," "," "
2022,"NORTH CAROLINA, WESTERN MOUNTAIN, HENDERSON",37,20,089,YEAR,"CORN, GRAIN","2,330","382,000",163.9," "," "," "
2022,"NORTH CAROLINA, WESTERN MOUNTAIN, JACKSON",37,20,099,YEAR,"CORN, GRAIN",110,"14,400",130.9," "," "," "
2022,"NORTH CAROLINA, WESTERN MOUNTAIN, MADISON",37,20,115,YEAR,"CORN, GRAIN",330,"48,500",147," "," "," "
2022,"NORTH CAROLINA, WESTERN MOUNTAIN, RUTHERFORD",37,20,161,YEAR,"CORN, GRAIN",650,"62,900",96.8," "," "," "
2022,"NORTH CAROLINA, WESTERN MOUNTAIN, TRANSYLVANIA",37,20,175,YEAR,"CORN, GRAIN","1,690","259,000",153.3," "," "," "
2022,"NORTH DAKOTA, CENTRAL, EDDY",38,50,027,YEAR,"CORN, GRAIN","28,000","3,507,000",125.3," "," "," "
2022,"NORTH DAKOTA, CENTRAL, FOSTER",38,50,031,YEAR,"CORN, GRAIN","54,500","7,168,000",131.5," "," "," "
2022,"NORTH DAKOTA, CENTRAL, KIDDER",38,50,043,YEAR,"CORN, GRAIN","33,100","3,798,000",114.7," "," "," "
2022,"NORTH DAKOTA, CENTRAL, SHERIDAN",38,50,083,YEAR,"CORN, GRAIN","23,100","2,590,000",112.1," "," "," "
2022,"NORTH DAKOTA, CENTRAL, STUTSMAN",38,50,093,YEAR,"CORN, GRAIN","158,500","21,052,000",132.8," "," "," "
2022,"NORTH DAKOTA, CENTRAL, WELLS",38,50,103,YEAR,"CORN, GRAIN","91,400","13,378,000",146.4," "," "," "
2022,"NORTH DAKOTA, EAST CENTRAL, BARNES",38,60,003,YEAR,"CORN, GRAIN","105,000","14,427,000",137.4," "," "," "
2022,"NORTH DAKOTA, EAST CENTRAL, CASS",38,60,017,YEAR,"CORN, GRAIN","260,000","44,930,000",172.8," "," "," "
2022,"NORTH DAKOTA, EAST CENTRAL, GRIGGS",38,60,039,YEAR,"CORN, GRAIN","28,800","4,152,000",144.2," "," "," "
2022,"NORTH DAKOTA, EAST CENTRAL, STEELE",38,60,091,YEAR,"CORN, GRAIN","75,400","11,548,000",153.2," "," "," "
2022,"NORTH DAKOTA, EAST CENTRAL, TRAILL",38,60,097,YEAR,"CORN, GRAIN","79,600","13,602,000",170.9," "," "," "
2022,"NORTH DAKOTA, NORTH CENTRAL, BENSON",38,20,005,YEAR,"CORN, GRAIN","37,300","4,795,000",128.6," "," "," "
2022,"NORTH DAKOTA, NORTH CENTRAL, BOTTINEAU",38,20,009,YEAR,"CORN, GRAIN","17,500","1,920,000",109.7," "," "," "
2022,"NORTH DAKOTA, NORTH CENTRAL, MCHENRY",38,20,049,YEAR,"CORN, GRAIN","51,700","5,714,000",110.5," "," "," "
2022,"NORTH DAKOTA, NORTH CENTRAL, PIERCE",38,20,069,YEAR,"CORN, GRAIN","19,200","2,229,000",116.1," "," "," "
2022,"NORTH DAKOTA, NORTHEAST, GRAND FORKS",38,30,035,YEAR,"CORN, GRAIN","85,500","12,940,000",151.3," "," "," "
2022,"NORTH DAKOTA, NORTHEAST, NELSON",38,30,063,YEAR,"CORN, GRAIN","15,700","2,078,000",132.4," "," "," "
2022,"NORTH DAKOTA, NORTHEAST, PEMBINA",38,30,067,YEAR,"CORN, GRAIN","14,900","2,152,000",144.4," "," "," "
2022,"NORTH DAKOTA, NORTHEAST, RAMSEY",38,30,071,YEAR,"CORN, GRAIN","23,900","3,098,000",129.6," "," "," "
2022,"NORTH DAKOTA, NORTHEAST, WALSH",38,30,099,YEAR,"CORN, GRAIN","34,700","5,324,000",153.4," "," "," "
2022,"NORTH DAKOTA, NORTHWEST, DIVIDE",38,10,023,YEAR,"CORN, GRAIN","1,180","84,600",71.7," "," "," "
2022,"NORTH DAKOTA, NORTHWEST, MOUNTRAIL",38,10,061,YEAR,"CORN, GRAIN","5,220","442,000",84.7," "," "," "
2022,"NORTH DAKOTA, NORTHWEST, WARD",38,10,101,YEAR,"CORN, GRAIN","31,200","3,131,000",100.4," "," "," "
2022,"NORTH DAKOTA, OTHER COUNTIES",38,99," ",YEAR,"CORN, GRAIN","79,010","7,063,400",89.4," "," "," "
2022,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",38,80,015,YEAR,"CORN, GRAIN","67,400","6,013,000",89.2," "," "," "
2022,"NORTH DAKOTA, SOUTH CENTRAL, EMMONS",38,80,029,YEAR,"CORN, GRAIN","130,900","12,551,000",95.9," "," "," "
2022,"NORTH DAKOTA, SOUTH CENTRAL, GRANT",38,80,037,YEAR,"CORN, GRAIN","50,000","3,668,000",73.4," "," "," "
2022,"NORTH DAKOTA, SOUTH CENTRAL, MORTON",38,80,059,YEAR,"CORN, GRAIN","50,600","4,343,000",85.8," "," "," "
2022,"NORTH DAKOTA, SOUTHEAST, DICKEY",38,90,021,YEAR,"CORN, GRAIN","105,300","16,020,000",152.1," "," "," "
2022,"NORTH DAKOTA, SOUTHEAST, LA MOURE",38,90,045,YEAR,"CORN, GRAIN","113,200","16,168,000",142.8," "," "," "
2022,"NORTH DAKOTA, SOUTHEAST, LOGAN",38,90,047,YEAR,"CORN, GRAIN","40,900","4,499,000",110," "," "," "
2022,"NORTH DAKOTA, SOUTHEAST, MCINTOSH",38,90,051,YEAR,"CORN, GRAIN","57,600","5,844,000",101.5," "," "," "
2022,"NORTH DAKOTA, SOUTHEAST, RANSOM",38,90,073,YEAR,"CORN, GRAIN","71,500","12,252,000",171.4," "," "," "
2022,"NORTH DAKOTA, SOUTHEAST, RICHLAND",38,90,077,YEAR,"CORN, GRAIN","221,500","33,765,000",152.4," "," "," "
2022,"NORTH DAKOTA, SOUTHEAST, SARGENT",38,90,081,YEAR,"CORN, GRAIN","94,600","15,040,000",159," "," "," "
2022,"NORTH DAKOTA, SOUTHWEST, ADAMS",38,70,001,YEAR,"CORN, GRAIN","32,700","1,901,000",58.1," "," "," "
2022,"NORTH DAKOTA, SOUTHWEST, BILLINGS",38,70,007,YEAR,"CORN, GRAIN","5,530","330,000",59.7," "," "," "
2022,"NORTH DAKOTA, SOUTHWEST, BOWMAN",38,70,011,YEAR,"CORN, GRAIN","24,200","1,477,000",61," "," "," "
2022,"NORTH DAKOTA, SOUTHWEST, HETTINGER",38,70,041,YEAR,"CORN, GRAIN","28,400","2,002,000",70.5," "," "," "
2022,"NORTH DAKOTA, SOUTHWEST, SLOPE",38,70,087,YEAR,"CORN, GRAIN","12,800","700,000",54.7," "," "," "
2022,"NORTH DAKOTA, SOUTHWEST, STARK",38,70,089,YEAR,"CORN, GRAIN","39,500","2,914,000",73.8," "," "," "
2022,"NORTH DAKOTA, WEST CENTRAL, DUNN",38,40,025,YEAR,"CORN, GRAIN","28,000","2,141,000",76.5," "," "," "
2022,"NORTH DAKOTA, WEST CENTRAL, MCKENZIE",38,40,053,YEAR,"CORN, GRAIN","3,260","388,000",119," "," "," "
2022,"NORTH DAKOTA, WEST CENTRAL, MCLEAN",38,40,055,YEAR,"CORN, GRAIN","85,900","8,638,000",100.6," "," "," "
2022,"NORTH DAKOTA, WEST CENTRAL, MERCER",38,40,057,YEAR,"CORN, GRAIN","31,800","2,723,000",85.6," "," "," "
2022,"OHIO, CENTRAL, DELAWARE",39,50,041,YEAR,"CORN, GRAIN","33,100","6,150,000",185.8," "," "," "
2022,"OHIO, CENTRAL, FAIRFIELD",39,50,045,YEAR,"CORN, GRAIN","54,200","10,320,000",190.4," "," "," "
2022,"OHIO, CENTRAL, FAYETTE",39,50,047,YEAR,"CORN, GRAIN","77,600","14,084,000",181.5," "," "," "
2022,"OHIO, CENTRAL, FRANKLIN",39,50,049,YEAR,"CORN, GRAIN","10,700","1,988,000",185.8," "," "," "
2022,"OHIO, CENTRAL, KNOX",39,50,083,YEAR,"CORN, GRAIN","51,700","9,528,000",184.3," "," "," "
2022,"OHIO, CENTRAL, LICKING",39,50,089,YEAR,"CORN, GRAIN","49,200","8,949,000",181.9," "," "," "
2022,"OHIO, CENTRAL, MADISON",39,50,097,YEAR,"CORN, GRAIN","86,000","16,151,000",187.8," "," "," "
2022,"OHIO, CENTRAL, MARION",39,50,101,YEAR,"CORN, GRAIN","57,400","11,337,000",197.5," "," "," "
2022,"OHIO, CENTRAL, MORROW",39,50,117,YEAR,"CORN, GRAIN","42,600","7,711,000",181," "," "," "
2022,"OHIO, CENTRAL, PICKAWAY",39,50,129,YEAR,"CORN, GRAIN","81,900","14,980,000",182.9," "," "," "
2022,"OHIO, CENTRAL, ROSS",39,50,141,YEAR,"CORN, GRAIN","46,500","8,379,000",180.2," "," "," "
2022,"OHIO, CENTRAL, UNION",39,50,159,YEAR,"CORN, GRAIN","50,100","9,188,000",183.4," "," "," "
2022,"OHIO, EAST CENTRAL, CARROLL",39,60,019,YEAR,"CORN, GRAIN","10,900","1,504,000",138," "," "," "
2022,"OHIO, EAST CENTRAL, COSHOCTON",39,60,031,YEAR,"CORN, GRAIN","22,300","3,693,000",165.6," "," "," "
2022,"OHIO, EAST CENTRAL, HOLMES",39,60,075,YEAR,"CORN, GRAIN","13,300","2,104,000",158.2," "," "," "
2022,"OHIO, EAST CENTRAL, JEFFERSON",39,60,081,YEAR,"CORN, GRAIN","2,320","353,000",152.2," "," "," "
2022,"OHIO, EAST CENTRAL, TUSCARAWAS",39,60,157,YEAR,"CORN, GRAIN","17,600","2,719,000",154.5," "," "," "
2022,"OHIO, NORTH CENTRAL, CRAWFORD",39,20,033,YEAR,"CORN, GRAIN","74,000","15,545,000",210.1," "," "," "
2022,"OHIO, NORTH CENTRAL, ERIE",39,20,043,YEAR,"CORN, GRAIN","25,100","4,699,000",187.2," "," "," "
2022,"OHIO, NORTH CENTRAL, HURON",39,20,077,YEAR,"CORN, GRAIN","51,400","9,319,000",181.3," "," "," "
2022,"OHIO, NORTH CENTRAL, LORAIN",39,20,093,YEAR,"CORN, GRAIN","19,800","3,598,000",181.7," "," "," "
2022,"OHIO, NORTH CENTRAL, OTTAWA",39,20,123,YEAR,"CORN, GRAIN","16,800","3,123,000",185.9," "," "," "
2022,"OHIO, NORTH CENTRAL, RICHLAND",39,20,139,YEAR,"CORN, GRAIN","33,300","6,320,000",189.8," "," "," "
2022,"OHIO, NORTH CENTRAL, SANDUSKY",39,20,143,YEAR,"CORN, GRAIN","59,300","11,652,000",196.5," "," "," "
2022,"OHIO, NORTH CENTRAL, SENECA",39,20,147,YEAR,"CORN, GRAIN","82,700","16,267,000",196.7," "," "," "
2022,"OHIO, NORTH CENTRAL, WYANDOT",39,20,175,YEAR,"CORN, GRAIN","68,800","13,781,000",200.3," "," "," "
2022,"OHIO, NORTHEAST, ASHTABULA",39,30,007,YEAR,"CORN, GRAIN","16,700","2,831,000",169.5," "," "," "
2022,"OHIO, NORTHEAST, COLUMBIANA",39,30,029,YEAR,"CORN, GRAIN","23,600","3,790,000",160.6," "," "," "
2022,"OHIO, NORTHEAST, GEAUGA",39,30,055,YEAR,"CORN, GRAIN","1,930","301,000",156," "," "," "
2022,"OHIO, NORTHEAST, LAKE",39,30,085,YEAR,"CORN, GRAIN",480,"70,400",146.7," "," "," "
2022,"OHIO, NORTHEAST, MAHONING",39,30,099,YEAR,"CORN, GRAIN","14,000","2,216,000",158.3," "," "," "
2022,"OHIO, NORTHEAST, MEDINA",39,30,103,YEAR,"CORN, GRAIN","12,600","2,177,000",172.8," "," "," "
2022,"OHIO, NORTHEAST, PORTAGE",39,30,133,YEAR,"CORN, GRAIN","12,200","2,105,000",172.5," "," "," "
2022,"OHIO, NORTHEAST, STARK",39,30,151,YEAR,"CORN, GRAIN","26,100","4,143,000",158.7," "," "," "
2022,"OHIO, NORTHEAST, TRUMBULL",39,30,155,YEAR,"CORN, GRAIN","18,500","3,330,000",180," "," "," "
2022,"OHIO, NORTHEAST, WAYNE",39,30,169,YEAR,"CORN, GRAIN","46,400","7,605,000",163.9," "," "," "
2022,"OHIO, NORTHWEST, ALLEN",39,10,003,YEAR,"CORN, GRAIN","59,000","11,499,000",194.9," "," "," "
2022,"OHIO, NORTHWEST, DEFIANCE",39,10,039,YEAR,"CORN, GRAIN","47,000","8,700,000",185.1," "," "," "
2022,"OHIO, NORTHWEST, FULTON",39,10,051,YEAR,"CORN, GRAIN","78,300","15,683,000",200.3," "," "," "
2022,"OHIO, NORTHWEST, HANCOCK",39,10,063,YEAR,"CORN, GRAIN","78,600","14,926,000",189.9," "," "," "
2022,"OHIO, NORTHWEST, HENRY",39,10,069,YEAR,"CORN, GRAIN","75,600","15,218,000",201.3," "," "," "
2022,"OHIO, NORTHWEST, LUCAS",39,10,095,YEAR,"CORN, GRAIN","19,300","3,748,000",194.2," "," "," "
2022,"OHIO, NORTHWEST, PAULDING",39,10,125,YEAR,"CORN, GRAIN","55,200","10,803,000",195.7," "," "," "
2022,"OHIO, NORTHWEST, PUTNAM",39,10,137,YEAR,"CORN, GRAIN","72,000","13,450,000",186.8," "," "," "
2022,"OHIO, NORTHWEST, VAN WERT",39,10,161,YEAR,"CORN, GRAIN","75,600","14,810,000",195.9," "," "," "
2022,"OHIO, NORTHWEST, WILLIAMS",39,10,171,YEAR,"CORN, GRAIN","59,700","11,218,000",187.9," "," "," "
2022,"OHIO, NORTHWEST, WOOD",39,10,173,YEAR,"CORN, GRAIN","85,700","15,974,000",186.4," "," "," "
2022,"OHIO, OTHER COUNTIES",39,99," ",YEAR,"CORN, GRAIN","57,640","9,841,300",170.7," "," "," "
2022,"OHIO, SOUTH CENTRAL, ADAMS",39,80,001,YEAR,"CORN, GRAIN","14,400","2,467,000",171.3," "," "," "
2022,"OHIO, SOUTH CENTRAL, BROWN",39,80,015,YEAR,"CORN, GRAIN","17,900","3,270,000",182.7," "," "," "
2022,"OHIO, SOUTH CENTRAL, GALLIA",39,80,053,YEAR,"CORN, GRAIN","2,840","435,000",153.2," "," "," "
2022,"OHIO, SOUTH CENTRAL, HIGHLAND",39,80,071,YEAR,"CORN, GRAIN","31,900","6,004,000",188.2," "," "," "
2022,"OHIO, SOUTH CENTRAL, JACKSON",39,80,079,YEAR,"CORN, GRAIN","3,060","476,000",155.6," "," "," "
2022,"OHIO, SOUTH CENTRAL, LAWRENCE",39,80,087,YEAR,"CORN, GRAIN","1,160","188,300",162.3," "," "," "
2022,"OHIO, SOUTH CENTRAL, PIKE",39,80,131,YEAR,"CORN, GRAIN","10,900","1,893,000",173.7," "," "," "
2022,"OHIO, SOUTH CENTRAL, SCIOTO",39,80,145,YEAR,"CORN, GRAIN","7,640","1,337,000",175," "," "," "
2022,"OHIO, SOUTHEAST, ATHENS",39,90,009,YEAR,"CORN, GRAIN","1,770","267,000",150.8," "," "," "
2022,"OHIO, SOUTHEAST, GUERNSEY",39,90,059,YEAR,"CORN, GRAIN","2,910","430,000",147.8," "," "," "
2022,"OHIO, SOUTHEAST, HOCKING",39,90,073,YEAR,"CORN, GRAIN","2,410","406,000",168.5," "," "," "
2022,"OHIO, SOUTHEAST, MORGAN",39,90,115,YEAR,"CORN, GRAIN","3,780","591,000",156.3," "," "," "
2022,"OHIO, SOUTHEAST, MUSKINGUM",39,90,119,YEAR,"CORN, GRAIN","16,400","2,768,000",168.8," "," "," "
2022,"OHIO, SOUTHEAST, NOBLE",39,90,121,YEAR,"CORN, GRAIN",850,"124,000",145.9," "," "," "
2022,"OHIO, SOUTHEAST, WASHINGTON",39,90,167,YEAR,"CORN, GRAIN","8,080","1,301,000",161," "," "," "
2022,"OHIO, SOUTHWEST, BUTLER",39,70,017,YEAR,"CORN, GRAIN","22,800","3,837,000",168.3," "," "," "
2022,"OHIO, SOUTHWEST, CLERMONT",39,70,025,YEAR,"CORN, GRAIN","13,900","2,453,000",176.5," "," "," "
2022,"OHIO, SOUTHWEST, CLINTON",39,70,027,YEAR,"CORN, GRAIN","62,200","12,204,000",196.2," "," "," "
2022,"OHIO, SOUTHWEST, GREENE",39,70,057,YEAR,"CORN, GRAIN","54,300","10,344,000",190.5," "," "," "
2022,"OHIO, SOUTHWEST, HAMILTON",39,70,061,YEAR,"CORN, GRAIN","2,430","430,000",177," "," "," "
2022,"OHIO, SOUTHWEST, MONTGOMERY",39,70,113,YEAR,"CORN, GRAIN","31,500","5,295,000",168.1," "," "," "
2022,"OHIO, SOUTHWEST, PREBLE",39,70,135,YEAR,"CORN, GRAIN","67,200","11,995,000",178.5," "," "," "
2022,"OHIO, SOUTHWEST, WARREN",39,70,165,YEAR,"CORN, GRAIN","17,500","3,143,000",179.6," "," "," "
2022,"OHIO, WEST CENTRAL, AUGLAIZE",39,40,011,YEAR,"CORN, GRAIN","67,000","13,212,000",197.2," "," "," "
2022,"OHIO, WEST CENTRAL, CHAMPAIGN",39,40,021,YEAR,"CORN, GRAIN","80,900","15,832,000",195.7," "," "," "
2022,"OHIO, WEST CENTRAL, CLARK",39,40,023,YEAR,"CORN, GRAIN","57,900","11,632,000",200.9," "," "," "
2022,"OHIO, WEST CENTRAL, DARKE",39,40,037,YEAR,"CORN, GRAIN","123,600","23,997,000",194.2," "," "," "
2022,"OHIO, WEST CENTRAL, HARDIN",39,40,065,YEAR,"CORN, GRAIN","81,000","15,520,000",191.6," "," "," "
2022,"OHIO, WEST CENTRAL, LOGAN",39,40,091,YEAR,"CORN, GRAIN","64,300","11,709,000",182.1," "," "," "
2022,"OHIO, WEST CENTRAL, MERCER",39,40,107,YEAR,"CORN, GRAIN","96,500","18,364,000",190.3," "," "," "
2022,"OHIO, WEST CENTRAL, MIAMI",39,40,109,YEAR,"CORN, GRAIN","70,000","12,383,000",176.9," "," "," "
2022,"OHIO, WEST CENTRAL, SHELBY",39,40,149,YEAR,"CORN, GRAIN","66,200","12,472,000",188.4," "," "," "
2022,"OKLAHOMA, CENTRAL, CREEK",40,50,037,YEAR,"CORN, GRAIN",230,"9,000",39.1," "," "," "
2022,"OKLAHOMA, NORTH CENTRAL, ALFALFA",40,40,003,YEAR,"CORN, GRAIN","1,560","100,300",64.3," "," "," "
2022,"OKLAHOMA, NORTH CENTRAL, GARFIELD",40,40,047,YEAR,"CORN, GRAIN","9,360","211,000",22.5," "," "," "
2022,"OKLAHOMA, NORTH CENTRAL, GRANT",40,40,053,YEAR,"CORN, GRAIN","6,890","241,000",35," "," "," "
2022,"OKLAHOMA, NORTH CENTRAL, NOBLE",40,40,103,YEAR,"CORN, GRAIN","6,130","352,000",57.4," "," "," "
2022,"OKLAHOMA, NORTHEAST, OTTAWA",40,70,115,YEAR,"CORN, GRAIN","4,370","86,500",19.8," "," "," "
2022,"OKLAHOMA, NORTHEAST, WAGONER",40,70,145,YEAR,"CORN, GRAIN","3,550","196,900",55.5," "," "," "
2022,"OKLAHOMA, OTHER COUNTIES",40,99," ",YEAR,"CORN, GRAIN","85,160","9,051,300",106.3," "," "," "
2022,"OKLAHOMA, PANHANDLE, ELLIS",40,10,045,YEAR,"CORN, GRAIN","1,770","303,000",171.2," "," "," "
2022,"OKLAHOMA, PANHANDLE, TEXAS",40,10,139,YEAR,"CORN, GRAIN","71,500","13,041,000",182.4," "," "," "
2022,"OKLAHOMA, SOUTH CENTRAL, GARVIN",40,60,049,YEAR,"CORN, GRAIN","4,210","305,000",72.4," "," "," "
2022,"OKLAHOMA, SOUTHWEST, CADDO",40,30,015,YEAR,"CORN, GRAIN","5,270","503,000",95.4," "," "," "
2022,"PENNSYLVANIA, CENTRAL, BLAIR",42,50,013,YEAR,"CORN, GRAIN","13,000","2,261,000",173.9," "," "," "
2022,"PENNSYLVANIA, CENTRAL, CAMBRIA",42,50,021,YEAR,"CORN, GRAIN","8,660","1,360,000",157," "," "," "
2022,"PENNSYLVANIA, CENTRAL, CENTRE",42,50,027,YEAR,"CORN, GRAIN","15,700","2,551,000",162.5," "," "," "
2022,"PENNSYLVANIA, CENTRAL, COLUMBIA",42,50,037,YEAR,"CORN, GRAIN","15,000","1,463,000",97.5," "," "," "
2022,"PENNSYLVANIA, CENTRAL, DAUPHIN",42,50,043,YEAR,"CORN, GRAIN","7,720","875,000",113.3," "," "," "
2022,"PENNSYLVANIA, CENTRAL, HUNTINGDON",42,50,061,YEAR,"CORN, GRAIN","11,100","1,374,000",123.8," "," "," "
2022,"PENNSYLVANIA, CENTRAL, JUNIATA",42,50,067,YEAR,"CORN, GRAIN","10,800","968,000",89.6," "," "," "
2022,"PENNSYLVANIA, CENTRAL, MIFFLIN",42,50,087,YEAR,"CORN, GRAIN","5,460","774,000",141.8," "," "," "
